0.00000 0.00000
0.00873 -1576506555.00000
0.01745 -1649443340.00000
0.02618 -800770446.00000
0.03491 1478535498.00000
0.04363 1752847473.00000
0.05236 -1072651621.00000
0.06109 -632593577.00000
0.06981 -13388563.00000
0.07854 459435231.00000
0.08727 605735063.00000
0.09599 1420156765.00000
0.10472 -1126933891.00000
0.11345 1017514336.00000
0.12217 2146545086.00000
0.13090 2097580095.00000
0.13963 1891285363.00000
0.14835 -1782826636.00000
0.15708 -1007763863.00000
0.16581 -1371016110.00000
0.17453 -526060949.00000
0.18326 -1113576819.00000
0.19199 2087184353.00000
0.20071 647328941.00000
0.20944 -1778056834.00000
0.21817 1924033161.00000
0.22689 813628124.00000
0.23562 221532132.00000
0.24435 238584468.00000
0.25307 2134892403.00000
0.26180 -1238123869.00000
0.27053 -741627239.00000
0.27925 -546168400.00000
0.28798 -1088765732.00000
0.29671 909517167.00000
0.30543 -458820749.00000
0.31416 1169723740.00000
0.32289 -1357435946.00000
0.33161 1338618502.00000
0.34034 791519428.00000
0.34907 737466189.00000
0.35779 -81416592.00000
0.36652 656240194.00000
0.37525 244669646.00000
0.38397 -475360096.00000
0.39270 -1427580816.00000
0.40143 978885386.00000
0.41015 948991303.00000
0.41888 466241093.00000
0.42761 687619271.00000
0.43633 1928727338.00000
0.44506 -645756404.00000
0.45379 143528059.00000
0.46251 2001849136.00000
0.47124 1736728335.00000
0.47997 -460315141.00000
0.48869 -1026598968.00000
0.49742 -1630637066.00000
0.50615 1850384824.00000
0.51487 -746887574.00000
0.52360 2004110344.00000
0.53233 -1250897732.00000
0.54105 -887050403.00000
0.54978 -664822311.00000
0.55851 -554599561.00000
0.56723 -1035787078.00000
0.57596 1194337210.00000
0.58469 332232009.00000
0.59341 -1355178858.00000
0.60214 -2123218867.00000
0.61087 -751858300.00000
0.61959 -842686976.00000
0.62832 2064392394.00000
0.63705 -984840953.00000
0.64577 2000087156.00000
0.65450 1004407753.00000
0.66323 -1631940432.00000
0.67195 196462006.00000
0.68068 -818133522.00000
0.68941 374911653.00000
0.69813 -287912277.00000
0.70686 1198474065.00000
0.71558 -268675025.00000
0.72431 -1716000964.00000
0.73304 -679290990.00000
0.74176 506882450.00000
0.75049 -989880416.00000
0.75922 96800514.00000
0.76794 -40409957.00000
0.77667 -1389565588.00000
0.78540 -110603576.00000
0.79412 -1410651650.00000
0.80285 1941182239.00000
0.81158 -439789030.00000
0.82030 2112863456.00000
0.82903 -1620162328.00000
0.83776 -1780545234.00000
0.84648 -1777524378.00000
0.85521 -1092583002.00000
0.86394 441941171.00000
0.87266 -1634826818.00000
0.88139 785799341.00000
0.89012 -1663512980.00000
0.89884 -1446208351.00000
0.90757 129515050.00000
0.91630 1522810697.00000
0.92502 983377385.00000
0.93375 870656933.00000
0.94248 -910820317.00000
0.95120 1999808335.00000
0.95993 -1322650807.00000
0.96866 -406243711.00000
0.97738 -2006983114.00000
0.98611 -13385292.00000
0.99484 -1184473606.00000
1.00356 652939509.00000
1.01229 -1131518348.00000
1.02102 -166820928.00000
1.02974 1480898907.00000
1.03847 1935686787.00000
1.04720 -449706932.00000
1.05592 1535754099.00000
1.06465 -1767648805.00000
1.07338 1806188911.00000
1.08210 -952470756.00000
1.09083 -1340501733.00000
1.09956 1238461423.00000
1.10828 -679764097.00000
1.11701 -1097810606.00000
1.12574 -1983302586.00000
1.13446 -334650050.00000
1.14319 -1015657725.00000
1.15192 475599363.00000
1.16064 879096554.00000
1.16937 2110855397.00000
1.17810 -1567993313.00000
1.18682 -2021573041.00000
1.19555 1341498477.00000
1.20428 1624460638.00000
1.21300 1679341108.00000
1.22173 1279779034.00000
1.23046 1474330169.00000
1.23918 350396642.00000
1.24791 1683561201.00000
1.25664 2112527755.00000
1.26536 -210721939.00000
1.27409 -1265425478.00000
1.28282 308804791.00000
1.29154 -1022035590.00000
1.30027 -445429672.00000
1.30900 78850649.00000
1.31772 469669669.00000
1.32645 -1709604097.00000
1.33518 1694394226.00000
1.34390 -579493471.00000
1.35263 -492426205.00000
1.36136 -711054128.00000
1.37008 -1663974938.00000
1.37881 -1483838250.00000
1.38754 -245273592.00000
1.39626 91179122.00000
1.40499 29019924.00000
1.41372 -1705401708.00000
1.42244 479495378.00000
1.43117 1911647572.00000
1.43990 589657475.00000
1.44862 1525455266.00000
1.45735 -389725568.00000
1.46608 1133347432.00000
1.47480 -1946163568.00000
1.48353 -1894927001.00000
1.49226 -938186135.00000
1.50098 1659648109.00000
1.50971 1036866896.00000
1.51844 -703359267.00000
1.52716 1697845752.00000
1.53589 653050371.00000
1.54462 -1987355439.00000
1.55334 1838845919.00000
1.56207 660792404.00000
1.57080 2146630352.00000
1.57952 -1246659745.00000
1.58825 2087918825.00000
1.59698 -49271683.00000
1.60570 -730527634.00000
1.61443 304680833.00000
1.62316 910660349.00000
1.63188 786853550.00000
1.64061 1424358749.00000
1.64934 -800295395.00000
1.65806 372899794.00000
1.66679 2073215069.00000
1.67552 -1342129059.00000
1.68424 102663738.00000
1.69297 1700804566.00000
1.70170 983173942.00000
1.71042 1730038538.00000
1.71915 1557755935.00000
1.72788 1155279655.00000
1.73660 476915857.00000
1.74533 2100093446.00000
1.75406 899094322.00000
1.76278 94470559.00000
1.77151 1214000099.00000
1.78024 -1258935397.00000
1.78896 -1797245520.00000
1.79769 1970835934.00000
1.80642 1118154344.00000
1.81514 839112506.00000
1.82387 -1233996999.00000
1.83260 -1485846471.00000
1.84132 717191689.00000
1.85005 1848068544.00000
1.85878 -1142389333.00000
1.86750 -299898267.00000
1.87623 -931324137.00000
1.88496 655886391.00000
1.89368 782443405.00000
1.90241 2112943613.00000
1.91114 -1335835900.00000
1.91986 31842910.00000
1.92859 1425725337.00000
1.93732 -245995573.00000
1.94604 -525872691.00000
1.95477 181117799.00000
1.96350 1383582148.00000
1.97222 -1303027274.00000
1.98095 1518220276.00000
1.98968 -833408226.00000
1.99840 44087431.00000
2.00713 2080679547.00000
2.01586 1837760159.00000
2.02458 -680729034.00000
2.03331 -1510376216.00000
2.04204 -797484862.00000
2.05076 2014505257.00000
2.05949 112555456.00000
2.06822 1304159161.00000
2.07694 -1535384045.00000
2.08567 109492886.00000
2.09440 832051445.00000
2.10312 -1021345460.00000
2.11185 1431414100.00000
2.12058 -1683014544.00000
2.12930 2129538674.00000
2.13803 942777377.00000
2.14675 1803368576.00000
2.15548 1095711251.00000
2.16421 2135796050.00000
2.17293 -1611568790.00000
2.18166 -384111861.00000
2.19039 -2122615116.00000
2.19911 -2067913362.00000
2.20784 375098697.00000
2.21657 1929587019.00000
2.22529 8754612.00000
2.23402 1546311506.00000
2.24275 1734349493.00000
2.25147 1386763221.00000
2.26020 -1497607394.00000
2.26893 1271234855.00000
2.27765 -1902047583.00000
2.28638 605562109.00000
2.29511 704320097.00000
2.30383 638438772.00000
2.31256 45410327.00000
2.32129 156421811.00000
2.33001 -632944389.00000
2.33874 1652169890.00000
2.34747 -830623422.00000
2.35619 2064753749.00000
2.36492 -484056365.00000
2.37365 -1959128220.00000
2.38237 -734867063.00000
2.39110 -1647010004.00000
2.39983 -1994900709.00000
2.40855 -461581942.00000
2.41728 -216102586.00000
2.42601 -1558278178.00000
2.43473 1050144558.00000
2.44346 388364302.00000
2.45219 1477015706.00000
